Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
16,13323,400000,1534215666000,0.0012,0.0012,0.00121,1.02,0.00075,nan,0.327,0.0,0.673,1.0,0.327,1.35,-0.35,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
62,34123,500000,1534221203000,0.00182,0.00182,0.00141,1.01,0.000903,nan,0.323,0.0,0.677,1.0,0.323,1.1,-0.1,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
96,53530,600000,1534223933000,0.00179,0.00179,0.00119,1.01,0.000713,nan,0.356,0.0,0.644,1.0,0.356,1.25,-0.252,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
109,71635,700000,1534225990000,0.00152,0.00152,0.00113,1.01,0.000733,nan,0.302,0.0,0.698,1.0,0.302,1.26,-0.258,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
120,91410,800000,1534227870000,0.00131,0.00131,0.00101,1.01,0.000655,nan,0.292,0.0,0.708,1.0,0.292,1.38,-0.376,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
143,109034,900000,1534229635000,0.00131,0.00131,0.000948,1.01,0.000603,nan,0.304,0.0,0.696,1.0,0.304,1.45,-0.448,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
165,124791,1000000,1534231460000,0.00126,0.00132,0.000922,1.01,0.000589,nan,0.303,0.0,0.697,1.0,0.303,1.44,-0.443,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
176,142145,1100000,1534233317000,0.0009,0.00124,0.000878,1.01,0.000567,nan,0.294,0.0,0.706,1.0,0.294,1.47,-0.467,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
194,159269,1200000,1534235388000,0.000955,0.00122,0.00086,1.01,0.000558,nan,0.292,0.0,0.708,1.0,0.292,1.47,-0.466,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
231,178566,1300000,1534237355000,0.00123,0.00129,0.000871,1.01,0.000556,nan,0.306,0.0,0.694,1.0,0.306,1.44,-0.443,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
249,193666,1400000,1534238888000,0.00123,0.00129,0.000841,1.01,0.000534,nan,0.309,0.0,0.691,1.0,0.309,1.47,-0.466,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
265,208099,1500000,1534240422000,0.00121,0.00127,0.000824,1.01,0.000526,nan,0.306,0.0,0.694,1.0,0.306,1.47,-0.47,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
273,219934,1600000,1534241857000,0.00115,0.00124,0.000804,1.0,0.00052,nan,0.297,0.0,0.703,1.0,0.297,1.48,-0.475,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
293,232025,1700000,1534243199000,0.0012,0.00126,0.000793,1.0,0.000512,nan,0.299,0.0,0.701,1.0,0.299,1.48,-0.477,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
310,243716,1800000,1534244712000,0.00122,0.00127,0.000775,1.0,0.000499,nan,0.301,0.0,0.699,1.0,0.301,1.49,-0.492,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
324,256859,1900000,1534246424000,0.00121,0.00126,0.000767,1.0,0.000496,nan,0.297,0.0,0.703,1.0,0.297,1.49,-0.492,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
344,273253,2000000,1534248381000,0.00121,0.00126,0.000781,1.0,0.000512,nan,0.29,0.0,0.71,1.0,0.29,1.46,-0.459,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
375,291506,2100000,1534250381000,0.00126,0.00129,0.000795,1.0,0.00052,nan,0.293,0.0,0.707,1.0,0.293,1.44,-0.436,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
417,310410,2200000,1534252487000,0.00182,0.00134,0.000812,1.0,0.000527,nan,0.3,0.0,0.7,1.0,0.3,1.41,-0.406,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
457,326706,2300000,1534254861000,0.00225,0.0014,0.000824,1.0,0.000532,nan,0.306,0.0,0.694,1.0,0.306,1.37,-0.374,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
482,342413,2400000,1534257558000,0.00199,0.00141,0.000832,1.0,0.000541,nan,0.304,0.0,0.696,1.0,0.304,1.35,-0.347,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
509,361245,2500000,1534260327000,0.00181,0.00141,0.000834,1.0,0.000542,nan,0.305,0.0,0.695,1.0,0.305,1.33,-0.333,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
557,381783,2600000,1534263432000,0.00195,0.00146,0.000832,1.0,0.000531,nan,0.319,0.0,0.681,1.0,0.319,1.33,-0.332,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
610,404661,2700000,1534266431000,0.00203,0.00151,0.000848,1.0,0.000535,nan,0.327,0.0,0.673,1.0,0.327,1.31,-0.31,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
652,429498,2800000,1534269300000,0.00196,0.00152,0.000866,1.0,0.000547,nan,0.328,0.0,0.672,1.0,0.328,1.28,-0.284,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
682,451891,2900000,1534272798000,0.00187,0.00151,0.000867,1.0,0.000548,nan,0.329,0.0,0.671,1.0,0.329,1.28,-0.277,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
708,472159,3000000,1534275826000,0.00137,0.0015,0.000863,1.0,0.000545,nan,0.329,0.0,0.671,1.0,0.329,1.27,-0.271,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
754,493525,3100000,1534279185000,0.0018,0.00153,0.00088,1.0,0.000556,nan,0.331,0.0,0.669,1.0,0.331,1.24,-0.244,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
780,509308,3200000,1534284970000,0.0,0.00153,0.00089,1.0,0.000568,nan,0.326,0.0,0.674,1.0,0.326,1.22,-0.218,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
780,509451,3300000,1534301374000,0.0,0.00153,0.000923,1.0,0.000612,nan,0.302,0.0,0.698,1.0,0.302,1.15,-0.148,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
808,519470,3400000,1534307392000,0.00281,0.00156,0.000954,1.0,0.000644,nan,0.292,0.0,0.708,1.0,0.292,1.1,-0.0999,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
856,536616,3500000,1534310553000,0.0028,0.0016,0.000962,1.0,0.000646,nan,0.297,0.0,0.703,1.0,0.297,1.09,-0.092,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
886,552411,3600000,1534313223000,0.00247,0.0016,0.000961,1.0,0.000644,nan,0.298,0.0,0.702,1.0,0.298,1.09,-0.0906,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
900,567118,3700000,1534315472000,0.00208,0.00159,0.000959,1.0,0.000646,nan,0.294,0.0,0.706,1.0,0.294,1.09,-0.0864,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
926,582568,3800000,1534317461000,0.002,0.00159,0.00095,1.0,0.000639,nan,0.296,0.0,0.704,1.0,0.296,1.09,-0.0918,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
952,598913,3900000,1534319605000,0.00192,0.00159,0.000949,1.0,0.000638,nan,0.296,0.0,0.704,1.0,0.296,1.09,-0.0901,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
982,615787,4000000,1534321811000,0.0019,0.00159,0.000945,1.0,0.000633,nan,0.298,0.0,0.702,1.0,0.298,1.09,-0.0924,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1018,633748,4100000,1534324066000,0.00192,0.00161,0.000942,1.0,0.000628,nan,0.302,0.0,0.698,1.0,0.302,1.1,-0.0958,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1053,654032,4200000,1534325982000,0.00189,0.00161,0.000941,1.0,0.000625,nan,0.305,0.0,0.695,1.0,0.305,1.1,-0.0964,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1103,676667,4300000,1534327753000,0.00128,0.00163,0.000946,1.0,0.000624,nan,0.309,0.0,0.691,1.0,0.309,1.09,-0.0931,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1157,696993,4400000,1534329253000,0.0023,0.00166,0.000946,1.0,0.000619,nan,0.316,0.0,0.684,1.0,0.316,1.09,-0.0921,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1200,717068,4500000,1534330607000,0.00223,0.00167,0.000944,1.0,0.000614,nan,0.32,0.0,0.68,1.0,0.32,1.09,-0.0919,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1253,737690,4600000,1534332371000,0.00234,0.0017,0.000948,1.0,0.000612,nan,0.325,0.0,0.675,1.0,0.325,1.09,-0.0877,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
1275,752856,4700000,1534334282000,0.00217,0.00169,0.000944,1.0,0.000611,nan,0.324,0.0,0.676,1.0,0.324,1.08,-0.0847,LinUCB_Disjoint_Multi_Mix,6,0.1,0.0,0.2,0.2
